Plate,Well,tags,area_myosin_total,area_nuc_pos_myosin,area_nuclei_total,avg_nuclei_area,avg_nuclei_per_surface_myosin,big_nuclei,estimated_nuclei_in_big,fusion_area_myosin,fusion_index_myosin,length_myosin,length_myosin_per_nuclei,nb_compos_skeleton_myosin,nuclei_myosin_in_big,nuclei_myosin_positive,nuclei_myosin_without_big,nuclei_total,nuclei_without_big,percentage_nuc_pos_myosin,width_myosin,CPD_ID,Concentration,BATCH_ID,Deselected_fusion_area_myosin,Deselected_fusion_index_myosin,Status_fusion_area_myosin,Status_fusion_index_myosin,Bound_min_plateau1_fusion_area_myosin,Bound_max_plateau1_fusion_area_myosin,Bound_min_plateau2_fusion_area_myosin,Bound_max_plateau2_fusion_area_myosin,Bound_min_dip_fusion_area_myosin,Bound_max_dip_fusion_area_myosin,Bound_min_ec50_1_fusion_area_myosin,Bound_max_ec50_1_fusion_area_myosin,Bound_min_ec50_2_fusion_area_myosin,Bound_max_ec50_2_fusion_area_myosin,Bound_min_slope1_fusion_area_myosin,Bound_max_slope1_fusion_area_myosin,Bound_min_slope2_fusion_area_myosin,Bound_max_slope2_fusion_area_myosin,Bound_min_plateau1_fusion_index_myosin,Bound_max_plateau1_fusion_index_myosin,Bound_min_plateau2_fusion_index_myosin,Bound_max_plateau2_fusion_index_myosin,Bound_min_dip_fusion_index_myosin,Bound_max_dip_fusion_index_myosin,Bound_min_ec50_1_fusion_index_myosin,Bound_max_ec50_1_fusion_index_myosin,Bound_min_ec50_2_fusion_index_myosin,Bound_max_ec50_2_fusion_index_myosin,Bound_min_slope1_fusion_index_myosin,Bound_max_slope1_fusion_index_myosin,Bound_min_slope2_fusion_index_myosin,Bound_max_slope2_fusion_index_myosin,Fixed_Top_fusion_area_myosin,Fixed_Top_fusion_index_myosin,Data_Modified_fusion_area_myosin,Data_Modified_fusion_index_myosin
DM1-SC-D06,N20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,438935,91030,523991,123.909,0.134403,14,131,0.168964,0.134403,42665,299.717,95,40,577,537,4211,4080,13.4553,41.2716,IRAK inhibitor 6,3.33E-08,S2039-01,False,False,=,=,-2.4219195,2.4219195,-2.4219195,2.4219195,-2.4219195,2.4219195,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.99064431102268,0.99064431102268,-0.99064431102268,0.99064431102268,-2.195886,2.195886,-2.195886,2.195886,-2.195886,2.195886,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.932853754248605,0.932853754248605,-0.932853754248605,0.932853754248605,Not Fixed,Not Fixed,False,False
DM1-SC-D06,F21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,508113,105055,609563,132.554,0.146159,26,110,0.17046,0.146159,52673,312.685,116,61,677,616,4579,4469,14.6615,38.3673,IRAK inhibitor 6,3.33E-08,S2039-01,False,False,=,=,-2.4219195,2.4219195,-2.4219195,2.4219195,-2.4219195,2.4219195,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.99064431102268,0.99064431102268,-0.99064431102268,0.99064431102268,-2.195886,2.195886,-2.195886,2.195886,-2.195886,2.195886,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.932853754248605,0.932853754248605,-0.932853754248605,0.932853754248605,Not Fixed,Not Fixed,False,False
DM1-SC-D07,H20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,701346,134591,592148,127.112,0.203738,14,64,0.22774,0.203738,65702,277.2,106,60,947,887,4653,4589,20.3961,42.9206,IRAK inhibitor 6,1.67E-08,S2039-01,False,False,=,=,-2.4219195,2.4219195,-2.4219195,2.4219195,-2.4219195,2.4219195,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.99064431102268,0.99064431102268,-0.99064431102268,0.99064431102268,-2.195886,2.195886,-2.195886,2.195886,-2.195886,2.195886,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.932853754248605,0.932853754248605,-0.932853754248605,0.932853754248605,Not Fixed,Not Fixed,False,False
DM1-SC-D07,N20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,529707,100349,538435,120.966,0.171777,8,36,0.186456,0.171777,49935,263.175,100,27,763,736,4448,4412,17.1916,42.4285,IRAK inhibitor 6,1.67E-08,S2039-01,False,False,=,=,-2.4219195,2.4219195,-2.4219195,2.4219195,-2.4219195,2.4219195,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.99064431102268,0.99064431102268,-0.99064431102268,0.99064431102268,-2.195886,2.195886,-2.195886,2.195886,-2.195886,2.195886,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.932853754248605,0.932853754248605,-0.932853754248605,0.932853754248605,Not Fixed,Not Fixed,False,False
DM1-SC-D07,F21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,400344,80022,579391,126.42,0.12118,14,59,0.136238,0.12118,39247,279.722,95,40,560,520,4575,4516,12.1306,40.7174,IRAK inhibitor 6,1.67E-08,S2039-01,False,False,=,=,-2.4219195,2.4219195,-2.4219195,2.4219195,-2.4219195,2.4219195,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.99064431102268,0.99064431102268,-0.99064431102268,0.99064431102268,-2.195886,2.195886,-2.195886,2.195886,-2.195886,2.195886,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.932853754248605,0.932853754248605,-0.932853754248605,0.932853754248605,Not Fixed,Not Fixed,False,False
DM1-SC-D01,I20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,189741,58503,353841,114.231,0.134766,20,130,0.144731,0.134766,15514,150.022,52,113,467,354,3069,2939,13.5298,46.4116,SR-4370,1.00E-05,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D01,O20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,85759,26040,321835,106.737,0.0612742,10,56,0.0699526,0.0612742,7801,225.595,33,26,210,184,2990,2934,6.13818,34.1624,SR-4370,1.00E-05,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D01,G21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,87873,24873,360442,111.906,0.0578214,11,59,0.0654374,0.0578214,7738,146.348,40,24,193,169,3209,3150,5.79269,34.5685,SR-4370,1.00E-05,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D02,I20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,333539,90374,446906,113.937,0.163824,32,175,0.197298,0.163824,29837,184.771,119,150,653,503,3901,3726,16.4425,44.2769,SR-4370,3.00E-06,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D02,O20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,482964,117274,466897,111.987,0.202973,62,400,0.248716,0.202973,36376,173.242,145,366,855,489,4129,3729,20.4572,52.7802,SR-4370,3.00E-06,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D02,G21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,464256,120114,498766,117.925,0.188557,63,356,0.238602,0.188557,36092,181.709,143,329,803,474,4194,3838,18.998,51.2349,SR-4370,3.00E-06,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D03,I20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,345051,77377,541637,118.889,0.114553,23,107,0.139203,0.114553,31226,241.413,91,77,535,458,4534,4427,11.4944,43.9216,SR-4370,1.00E-06,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D03,O20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,424029,95597,490968,112.575,0.160465,23,145,0.195398,0.160465,34753,200.524,121,140,697,557,4348,4203,16.0901,48.7258,SR-4370,1.00E-06,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D03,G21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,349465,88206,518273,116.585,0.135483,39,211,0.16947,0.135483,29359,192.371,110,177,605,428,4426,4215,13.6088,48.259,SR-4370,1.00E-06,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D04,I20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,198263,35950,475472,109.61,0.0594685,4,18,0.0768138,0.0594685,18832,302.459,84,10,250,240,4334,4316,5.94875,43.4903,SR-4370,3.33E-07,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D04,O20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,148106,27741,349110,105.636,0.0640934,3,14,0.0805374,0.0640934,12692,246.575,45,10,208,198,3300,3286,6.4138,46.7073,SR-4370,3.33E-07,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D04,G21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,278222,58332,546617,114.625,0.0822647,12,82,0.102805,0.0822647,25012,272.31,79,37,399,362,4753,4671,8.23505,45.0552,SR-4370,3.33E-07,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D05,I20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,495382,101611,602571,128.715,0.14704,15,67,0.16756,0.14704,48546,281.483,105,51,692,641,4673,4606,14.7337,40.6681,SR-4370,1.00E-07,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D05,O20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,552439,106845,566172,120.321,0.165695,10,46,0.187166,0.165695,51559,261.317,114,32,786,754,4700,4654,16.5863,43.0248,SR-4370,1.00E-07,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D05,G21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,367824,78200,631774,128.752,0.104345,12,65,0.12176,0.104345,37825,292.073,91,44,515,471,4898,4833,10.4459,38.6556,SR-4370,1.00E-07,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D06,I20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,484373,97447,543912,124.284,0.151846,26,105,0.175992,0.151846,49962,299.304,101,59,670,611,4338,4233,15.2379,38.6456,SR-4370,3.33E-08,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D06,O20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,389538,76592,496179,119.249,0.122551,9,42,0.147158,0.122551,39245,306.151,97,32,531,499,4145,4103,12.2714,39.117,SR-4370,3.33E-08,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D06,G21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,467019,103699,560588,128.084,0.151565,22,107,0.181272,0.151565,44068,272.875,113,70,675,605,4360,4253,15.2011,42.083,SR-4370,3.33E-08,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D07,I20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,701918,134170,576770,125.859,0.209034,9,43,0.227606,0.209034,62660,266.73,88,33,976,943,4575,4532,20.9261,44.4366,SR-4370,1.67E-08,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D07,O20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,530481,100246,539572,123.576,0.160187,10,41,0.183556,0.160187,49720,281.445,97,31,706,675,4359,4318,16.0339,42.8553,SR-4370,1.67E-08,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D07,G21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,530702,99999,576385,123.959,0.157946,10,48,0.171785,0.157946,49537,268.106,97,45,737,692,4643,4595,15.8066,43.0108,SR-4370,1.67E-08,S2132-01,False,False,=,=,-2.611518,2.611518,-2.611518,2.611518,-2.611518,2.611518,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.04131494811969,1.04131494811969,-1.04131494811969,1.04131494811969,-2.194857,2.194857,-2.194857,2.194857,-2.194857,2.194857,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-0.861134622878082,0.861134622878082,-0.861134622878082,0.861134622878082,Not Fixed,Not Fixed,False,False
DM1-SC-D01,J20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,0,0,202341,72.1494,0,0,0,0,0,0,0,0,0,0,0,2798,2798,0,0,Bardoxolone,1.00E-05,S6647-01,False,False,=,=,-3.6588195,3.6588195,-3.6588195,3.6588195,-3.6588195,3.6588195,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.91469664606599,1.91469664606599,-1.91469664606599,1.91469664606599,-3.1662645,3.1662645,-3.1662645,3.1662645,-3.1662645,3.1662645,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.65693771412003,1.65693771412003,-1.65693771412003,1.65693771412003,Not Fixed,Not Fixed,False,False
DM1-SC-D01,B21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,1591,125,126918,89.6473,0.00111857,0,0,0.00076738,0.00111857,73,36.5,1,0,2,2,1411,1411,0.111857,0,Bardoxolone,1.00E-05,S6647-01,False,False,=,=,-3.6588195,3.6588195,-3.6588195,3.6588195,-3.6588195,3.6588195,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.91469664606599,1.91469664606599,-1.91469664606599,1.91469664606599,-3.1662645,3.1662645,-3.1662645,3.1662645,-3.1662645,3.1662645,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.65693771412003,1.65693771412003,-1.65693771412003,1.65693771412003,Not Fixed,Not Fixed,False,False
DM1-SC-D01,H21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,1061,365,125118,76.793,0.0016129,2,12,0.0039485,0.0016129,95,47.5,1,0,2,2,1622,1610,0.16129,0,Bardoxolone,1.00E-05,S6647-01,False,False,=,=,-3.6588195,3.6588195,-3.6588195,3.6588195,-3.6588195,3.6588195,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.91469664606599,1.91469664606599,-1.91469664606599,1.91469664606599,-3.1662645,3.1662645,-3.1662645,3.1662645,-3.1662645,3.1662645,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.65693771412003,1.65693771412003,-1.65693771412003,1.65693771412003,Not Fixed,Not Fixed,False,False
DM1-SC-D02,J20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,1208600,183013,567917,129.28,0.284331,61,316,0.321703,0.284331,79396,255.891,93,291,1251,960,4362,4046,28.6194,60.8213,Bardoxolone,3.00E-06,S6647-01,False,False,=,=,-3.6588195,3.6588195,-3.6588195,3.6588195,-3.6588195,3.6588195,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.91469664606599,1.91469664606599,-1.91469664606599,1.91469664606599,-3.1662645,3.1662645,-3.1662645,3.1662645,-3.1662645,3.1662645,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.65693771412003,1.65693771412003,-1.65693771412003,1.65693771412003,Not Fixed,Not Fixed,False,False
DM1-SC-D02,B21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,948516,143696,559999,126.341,0.220362,52,252,0.255555,0.220362,64860,264.412,123,221,980,759,4408,4156,22.1481,58.5782,Bardoxolone,3.00E-06,S6647-01,False,False,=,=,-3.6588195,3.6588195,-3.6588195,3.6588195,-3.6588195,3.6588195,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.91469664606599,1.91469664606599,-1.91469664606599,1.91469664606599,-3.1662645,3.1662645,-3.1662645,3.1662645,-3.1662645,3.1662645,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.65693771412003,1.65693771412003,-1.65693771412003,1.65693771412003,Not Fixed,Not Fixed,False,False
DM1-SC-D02,H21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,940633,138262,576858,128.814,0.21278,62,299,0.23779,0.21278,64511,270.99,110,260,959,699,4444,4145,21.4131,58.3985,Bardoxolone,3.00E-06,S6647-01,False,False,=,=,-3.6588195,3.6588195,-3.6588195,3.6588195,-3.6588195,3.6588195,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.91469664606599,1.91469664606599,-1.91469664606599,1.91469664606599,-3.1662645,3.1662645,-3.1662645,3.1662645,-3.1662645,3.1662645,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.65693771412003,1.65693771412003,-1.65693771412003,1.65693771412003,Not Fixed,Not Fixed,False,False
DM1-SC-D03,J20,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,1235440,206439,591740,130.212,0.301549,37,174,0.348459,0.301549,89812,264.383,90,146,1373,1227,4529,4355,30.2627,55.0838,Bardoxolone,1.00E-06,S6647-01,False,False,=,=,-3.6588195,3.6588195,-3.6588195,3.6588195,-3.6588195,3.6588195,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.91469664606599,1.91469664606599,-1.91469664606599,1.91469664606599,-3.1662645,3.1662645,-3.1662645,3.1662645,-3.1662645,3.1662645,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.65693771412003,1.65693771412003,-1.65693771412003,1.65693771412003,Not Fixed,Not Fixed,False,False
DM1-SC-D03,B21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,996941,157530,545879,125.913,0.252706,40,206,0.288295,0.252706,73183,268.752,93,158,1095,937,4318,4112,25.3582,54.4332,Bardoxolone,1.00E-06,S6647-01,False,False,=,=,-3.6588195,3.6588195,-3.6588195,3.6588195,-3.6588195,3.6588195,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.91469664606599,1.91469664606599,-1.91469664606599,1.91469664606599,-3.1662645,3.1662645,-3.1662645,3.1662645,-3.1662645,3.1662645,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.65693771412003,1.65693771412003,-1.65693771412003,1.65693771412003,Not Fixed,Not Fixed,False,False
DM1-SC-D03,H21,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,1036160,164233,596585,130.905,0.237037,46,229,0.273923,0.237037,75671,285.262,106,170,1084,914,4532,4303,23.8238,54.3009,Bardoxolone,1.00E-06,S6647-01,False,False,=,=,-3.6588195,3.6588195,-3.6588195,3.6588195,-3.6588195,3.6588195,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.91469664606599,1.91469664606599,-1.91469664606599,1.91469664606599,-3.1662645,3.1662645,-3.1662645,3.1662645,-3.1662645,3.1662645,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.65693771412003,1.65693771412003,-1.65693771412003,1.65693771412003,Not Fixed,Not Fixed,False,False
